gene,GSM7813411,GSM7813412,GSM7813413,GSM7813414,GSM7813415,GSM7813416,GSM7813417,GSM7813418,GSM7813419,GSM7813420,GSM7813421,GSM7813422,GSM7813423,GSM7813424
ENSG00000167618,0.002,0.0024,0.0096,0.0107,0.0192,0.0046,0.0024,0.0254,0.0021,0.242,0.0027,0.0157,0.013,0.0316
ENSG00000167619,0.0933,0.1964,0.0469,0.1261,0.0849,0.2447,0.0485,0.1153,0.284,0.2029,0.0594,0.1206,0.1123,0.1076
ENSG00000167625,0.6994,1.1649,0.7904,0.7881,0.5796,0.9689,0.784,0.6512,0.8405,0.5374,0.9654,0.7767,0.9061,0.7417
ENSG00000167632,0.5362,0.5397,0.5036,0.5264,0.5745,0.7229,0.5819,0.6603,0.5011,0.3311,0.6368,0.5749,0.4988,0.4607
ENSG00000167634,0.002,0.011,0.0048,0.0014,0.006,0.005,0.0024,0.007,0.0047,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000167635,2.4445,1.7246,2.8554,2.254,1.7619,3.1478,2.1639,2.0933,1.9175,2.8301,2.4102,1.6667,2.8223,2.3978
ENSG00000167637,0.3422,0.4508,0.2803,0.5219,0.3036,0.3966,0.2176,0.1904,0.5532,0.2143,0.2724,0.3996,0.2901,0.4455
ENSG00000167641,0.0143,0.0024,0.0024,0.0014,0.0137,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000167642,1.6543,1.1614,0.1953,0.1668,0.3172,0.4011,0.5917,0.2068,0.1843,0.0608,0.2399,1.3452,1.1353,0.0526
ENSG00000167644,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0157,0.0022,0.0022
ENSG00000167645,0.4822,0.603,0.4068,0.5833,0.5216,0.7003,0.5491,0.4786,0.5352,0.6638,0.5365,0.4077,0.5418,0.5245
ENSG00000167646,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000167653,0.002,0.0024,0.0072,0.0014,0.0027,0.0023,0.0024,0.002,0.0063,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000167654,0.1384,0.3229,0.1457,0.2279,0.2147,0.2437,0.219,0.2348,0.2441,0.2864,0.1785,0.2394,0.1405,0.3198
ENSG00000167656,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000167657,0.369,0.1751,0.1904,0.2319,0.1677,0.1455,0.1971,0.4195,0.3446,0.1468,0.1908,0.1812,0.3045,0.1461
ENSG00000167658,112.8477,171.1563,143.988,125.2965,200.8379,209.0924,139.6033,155.5626,155.3467,182.1013,168.0177,173.8054,185.2978,153.1124
ENSG00000167664,0.0232,0.025,0.0024,0.0014,0.0083,0.0023,0.0168,0.002,0.0068,0.0029,0.0027,0.0136,0.1432,0.0225
ENSG00000167670,2.575,2.9048,4.0072,3.4928,2.7349,2.0947,3.5748,3.7511,2.6829,6.4749,2.8509,2.396,4.3079,3.5258
ENSG00000167671,2.6157,2.2236,2.359,2.4957,2.3061,3.0878,2.1306,2.1054,3.2748,2.1967,2.4048,2.6555,3.1678,1.5933
ENSG00000167674,1.0994,0.8158,1.1366,1.1907,0.8799,0.7593,0.9358,0.9377,0.7882,0.9712,0.923,0.7838,1.1025,1.0095
ENSG00000167676,0.002,0.012,0.0169,0.0042,0.0027,0.0023,0.0024,0.002,0.0063,0.0029,0.0027,0.0022,0.0065,0.0022
ENSG00000167680,0.0185,0.0602,0.0521,0.0894,0.0269,0.0951,0.0024,0.0452,0.0377,0.0238,0.0371,0.0214,0.0265,0.0382
ENSG00000167685,1.0824,1.1274,1.3329,1.1345,1.1558,1.2061,0.9838,0.9734,1.1421,1.1752,1.2452,0.9941,1.0691,1.0043
ENSG00000167693,0.1335,0.127,0.1037,0.0983,1.2147,0.1098,0.0431,0.0863,0.0764,0.0769,0.0899,0.0417,0.0109,0.1085
ENSG00000167695,0.6871,0.6356,1.0819,1.0958,1.0363,0.9261,0.9002,1.0778,0.814,1.1775,0.6422,1.0358,0.4988,0.8517
ENSG00000167699,1.753,1.5259,2.1539,1.8347,1.7192,1.9336,1.7234,1.658,1.431,3.2861,1.6874,1.5835,1.6509,1.2965
ENSG00000167700,0.5362,0.6788,0.7687,0.8874,1.0198,0.6351,0.7815,0.9012,0.6195,1.2754,1.0828,0.9329,0.6888,1.373
ENSG00000167701,0.0061,0.0024,0.0072,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0157,0.0108,0.0112
ENSG00000167703,2.3402,1.4651,1.132,1.6156,1.1108,1.4987,1.2334,1.0445,0.6657,0.4804,1.2967,0.6758,0.8172,1.1747
ENSG00000167705,0.0489,0.0744,0.0434,0.0972,0.066,0.0624,0.0784,0.0502,0.0571,0.0333,0.0457,0.0671,0.0367,0.0472
ENSG00000167711,0.0041,0.0168,0.0096,0.0056,0.0137,0.0046,0.0024,0.01,0.0127,0.0029,0.0027,0.0134,0.0043,0.0045
ENSG00000167716,0.2524,0.4342,0.4018,0.1792,0.2346,0.0972,0.4632,0.568,0.3911,0.0029,0.524,0.2394,0.3088,0.257
ENSG00000167720,1.0087,0.9035,0.9199,1.2469,1.3107,0.476,1.4693,1.3043,0.5421,2.2821,1.4241,0.8974,0.8081,0.9811
ENSG00000167721,3.1676,3.1048,4.5341,3.1318,3.6045,3.4221,4.6204,3.2831,2.6263,6.9565,4.2511,3.4005,3.6567,3.1043
ENSG00000167723,0.1355,0.2849,0.1324,0.2556,0.1557,0.3171,0.1406,0.2337,0.4257,0.472,0.1041,0.221,0.2417,0.367
ENSG00000167733,0.0591,0.1527,0.1446,0.0376,0.0879,0.1295,0.0785,0.0513,0.103,0.102,0.0403,0.0536,0.065,0.057
ENSG00000167740,0.8605,1.3949,1.1223,0.7128,1.2401,0.8336,0.9478,0.8596,0.6581,0.8292,0.8745,0.8684,0.7331,0.677
ENSG00000167741,0.0478,0.1442,0.0484,0.1601,0.1069,0.1281,0.0502,0.1387,0.2616,0.1431,0.0989,0.0716,0.1468,0.1304
ENSG00000167747,1.6167,1.5726,2.2916,1.9719,2.5426,2.2552,2.1592,1.933,2.6098,2.6158,2.3686,2.0975,2.7153,2.3416
ENSG00000167748,1.2049,2.4154,1.2169,1.3485,3.2077,5.1432,1.7221,0.9533,4.1121,0.4808,1.5826,3.1655,0.7752,3.5663
ENSG00000167749,0.0061,0.0072,0.0024,0.0042,0.0027,0.0393,0.0214,0.01,0.019,0.0086,0.0027,0.0067,0.0108,0.0337
ENSG00000167751,0.0925,0.1028,0.085,0.0889,0.1104,0.143,0.0455,0.1004,0.2247,0.1076,0.0248,0.0708,0.0248,0.125
ENSG00000167757,0.0272,0.0389,0.0133,0.0715,0.0498,0.0554,0.0127,0.0498,0.0984,0.1626,0.0786,0.0293,0.055,0.0294
ENSG00000167766,0.9625,1.0401,0.7799,0.7856,0.6399,1.2613,0.4514,0.7824,1.2202,0.9799,0.717,1.3617,0.8177,1.2372
ENSG00000167767,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0071,0.002,0.0021,0.0029,0.0134,0.0157,0.0065,0.0022
ENSG00000167769,0.0121,0.0075,0.0024,0.0186,0.0027,0.0172,0.0024,0.0148,0.0202,0.022,0.0087,0.0075,0.0022,0.0022
ENSG00000167770,3.7538,4.0012,4.197,3.5744,3.0143,3.1044,4.0768,3.7763,2.9289,4.3626,4.1908,3.5495,3.9751,2.6329
ENSG00000167771,0.0143,0.0264,0.0361,0.0264,0.0027,0.067,0.0166,0.0181,0.0063,0.0086,0.0027,0.0425,0.0151,0.0067
ENSG00000167772,0.0103,0.0221,0.0324,0.0484,0.0357,0.0267,0.0121,0.0532,0.0391,0.079,0.0301,0.0297,0.0283,0.0163
ENSG00000167775,0.7854,0.5855,0.7084,0.7495,0.8005,0.6209,0.772,1.127,1.1072,2.4491,0.8605,1.2734,1.3337,1.0914
ENSG00000167778,1.9715,1.9933,2.2916,1.8707,1.5035,1.6143,2.3112,2.1214,1.1564,1.1257,1.5181,1.1745,1.2676,1.2697
ENSG00000167779,0.0102,0.0024,0.0217,0.0014,0.0027,0.0023,0.0071,0.014,0.0063,0.0029,0.0188,0.0559,0.0065,0.0382
ENSG00000167780,0.0183,0.0264,0.0506,0.0125,0.0027,0.0069,0.0404,0.0381,0.0021,0.0029,0.0403,0.1275,0.0065,0.0382
ENSG00000167785,0.2971,0.3178,0.1846,0.3194,0.1638,0.4011,0.111,0.1768,0.5183,0.4037,0.0747,0.179,0.1175,0.227
ENSG00000167792,6.4038,3.7347,4.3735,4.2234,6.0938,3.9746,5.3325,8.3793,5.537,6.5728,5.9838,5.9083,7.75,4.2989
ENSG00000167797,4.9562,5.1931,5.2554,4.7317,5.6705,6.9492,6.6627,8.0582,8.1501,6.3195,6.5696,5.6846,8.4669,4.0742
ENSG00000167798,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000167799,0.1081,0.1415,0.2145,0.1292,0.1622,0.224,0.1686,0.2669,0.1755,0.642,0.1908,0.311,0.5463,0.627
ENSG00000167800,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0194,0.0067
ENSG00000167815,1.4536,1.1202,1.0578,1.0597,0.9263,0.9169,0.8242,1.9528,1.4736,1.4366,0.5508,1.349,1.4144,0.5281
ENSG00000167822,0.002,0.0024,0.0024,0.0014,0.0137,0.0116,0.0024,0.002,0.0021,0.0086,0.0027,0.0022,0.0022,0.0022
ENSG00000167840,0.2956,0.2135,0.5614,0.4458,0.3656,0.4919,0.4632,0.56,0.2981,1.2697,0.5938,0.4586,1.2373,0.627
ENSG00000167842,1.0701,1.2501,1.2706,1.4323,1.0483,1.4713,1.3159,1.114,1.0179,1.2998,1.116,1.24,0.8548,0.8418
ENSG00000167850,0.002,0.0024,0.012,0.0014,0.0247,0.0162,0.0071,0.002,0.0021,0.0029,0.0188,0.0157,0.0022,0.0112
ENSG00000167851,2.7748,0.7892,2.3108,3.9206,3.8729,3.9099,2.6247,3.1651,4.2558,1.6497,1.3623,1.8322,2.2004,1.5213
ENSG00000167858,0.002,0.012,0.0072,0.0069,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000167861,0.0279,0.1194,0.0122,0.0774,0.0577,0.1224,0.0309,0.054,0.1037,0.0528,0.0027,0.0604,0.0267,0.0022
ENSG00000167862,1.5026,1.6047,2.0169,1.9346,1.608,1.7806,2.0356,2.274,1.1691,2.5191,1.6095,2.0022,1.7728,1.1843
ENSG00000167863,8.7004,7.0887,8.9175,7.8854,8.9734,6.3693,9.9708,9.4825,5.3274,9.2629,9.0858,7.1968,10.6406,5.7596
ENSG00000167874,0.0265,0.012,0.0072,0.0014,0.0082,0.0162,0.0071,0.014,0.0063,0.0086,0.0242,0.0067,0.0151,0.0112
ENSG00000167880,0.002,0.0182,0.0098,0.0428,0.0094,0.0435,0.0024,0.0204,0.0064,0.0265,0.0196,0.0022,0.0087,0.0418
ENSG00000167881,2.8196,4.0949,3.7217,3.2915,3.056,4.101,3.6508,3.5192,2.9716,3.4711,3.7812,3.12,4.4593,2.1194
ENSG00000167889,0.0143,0.0072,0.0024,0.0069,0.0027,0.0069,0.0166,0.0141,0.0063,0.0202,0.0081,0.0157,0.0022,0.0112
ENSG00000167895,2.2398,3.5812,3.2276,3.9206,5.3627,4.5411,3.4237,5.0959,3.8245,2.1007,2.4858,2.5198,3.9295,4.5354
ENSG00000167900,1.4047,1.4032,1.9976,1.9152,1.6135,1.157,1.7458,2.1415,1.4567,2.3867,1.3999,1.4564,2.1529,1.2517
ENSG00000167904,0.9711,0.8863,0.8318,0.8009,0.8338,0.9382,0.7947,0.8226,0.9233,0.4917,0.9148,0.7776,0.8166,0.9873
ENSG00000167910,0.002,0.012,0.0024,0.0014,0.0027,0.0069,0.0024,0.002,0.0021,0.0089,0.0027,0.0072,0.0022,0.0022
ENSG00000167914,0.0638,0.0591,0.0374,0.0821,0.0348,0.068,0.036,0.0576,0.1466,0.0861,0.0361,0.0623,0.0725,0.1109
ENSG00000167920,0.7156,0.8227,0.7639,0.743,0.5525,0.7968,0.8147,0.6041,0.4249,0.6075,0.9163,1.1208,1.0214,0.7438
ENSG00000167925,0.577,0.4998,0.4662,0.4756,0.5738,0.6128,0.4209,0.496,0.5278,0.5452,0.3637,0.5128,0.7896,0.2633
ENSG00000167930,1.5841,1.2065,1.4319,1.268,1.3166,1.1293,1.3363,1.5434,0.8733,0.9564,1.2772,1.4277,1.0819,0.883
ENSG00000167941,0.002,0.0168,0.0217,0.0097,0.0137,0.0069,0.0119,0.0181,0.0402,0.0144,0.0242,0.0022,0.0065,0.0067
ENSG00000167962,2.367,2.5258,2.9133,2.6707,2.9218,2.1363,3.0238,2.8319,2.2304,4.6381,3.0121,2.7271,2.7316,3.5303
ENSG00000167964,0.0183,0.012,0.0169,0.0347,0.0687,0.0855,0.0071,0.0662,0.1036,0.0777,0.0134,0.1096,0.1533,0.0472
ENSG00000167965,0.8197,0.5822,0.8474,0.6979,0.785,0.5914,0.825,0.8297,0.7575,0.9776,0.856,1.0021,0.7955,0.823
ENSG00000167967,0.5158,0.3142,0.3639,0.2903,0.2666,0.3072,0.2447,0.4155,0.4249,0.7687,0.3466,0.3602,0.4513,0.3798
ENSG00000167968,0.0061,0.0168,0.0217,0.0181,0.0192,0.0069,0.0071,0.014,0.0275,0.0259,0.0618,0.0291,0.0194,0.0067
ENSG00000167969,1.8002,2.094,2.7108,2.1346,2.4546,2.5658,2.5439,2.4385,2.0909,2.9395,2.2544,3.34,2.7316,1.9978
ENSG00000167971,0.0101,0.0024,0.0024,0.0014,0.0134,0.0023,0.0024,0.0245,0.0021,0.0029,0.0136,0.0022,0.009,0.0362
ENSG00000167972,0.2385,0.1223,0.1614,0.2514,0.1732,0.1178,0.1116,0.1465,0.1501,0.0547,0.1424,0.4855,0.1188,0.5146
ENSG00000167977,1.4363,1.3767,1.5167,1.9039,1.6489,2.0621,2.1785,1.424,1.6261,1.436,1.3195,0.695,1.515,1.3369
ENSG00000167978,26.8061,40.2696,30.2102,28.9411,33.5275,37.4225,25.9721,33.3911,41.3631,41.0789,32.2905,40.8359,42.198,33.2279
ENSG00000167981,0.2018,0.2567,0.1084,0.1569,0.1182,0.1363,0.1211,0.1706,0.129,0.1987,0.1102,0.1454,0.1706,0.1461
ENSG00000167984,0.6613,0.5312,0.3925,0.497,0.5582,0.9047,0.4368,0.5814,1.1867,0.1107,0.3578,0.4116,0.4079,0.6673
ENSG00000167985,2.355,2.2074,2.2723,2.1624,2.5048,1.8017,2.8432,2.4109,1.4637,1.7942,2.292,1.4524,1.9999,1.2269
ENSG00000167986,9.444,9.727,10.0645,9.4378,10.4573,8.9012,11.8038,10.8429,7.6421,14.1619,12.7891,7.7563,12.7877,7.9096
ENSG00000167987,0.7319,0.7124,0.706,0.5819,0.7394,0.6582,0.8195,0.7928,0.797,1.6151,0.7174,0.7271,0.9307,0.7843
ENSG00000167992,1.0953,0.4165,0.3363,0.2947,0.1246,0.2838,0.9413,0.5553,0.2001,0.0187,0.7707,0.4255,0.125,0.238
ENSG00000167995,0.3702,0.3383,0.2337,0.2856,0.2638,0.3886,0.2552,0.281,0.4155,0.3886,0.2283,0.3579,0.4116,0.2833
ENSG00000167996,90.7712,81.6533,74.4278,83.0364,75.3772,79.4928,106.2017,74.5799,59.3332,66.8249,90.9057,122.2126,73.9504,66.5088
ENSG00000168000,1.7105,1.6479,1.988,1.6235,2.3556,1.388,1.7981,1.5795,1.0254,1.166,1.588,0.9463,0.9652,0.8607
ENSG00000168002,9.7392,5.8311,8.2578,8.2287,9.1888,7.2125,11.4846,10.2378,5.1522,7.0623,10.8257,7.9128,7.8234,7.0225
ENSG00000168003,2.7751,7.0933,6.5711,5.3495,4.7305,7.6819,3.7697,4.6423,5.8422,7.0296,3.141,8.6425,4.8424,5.8994
ENSG00000168004,0.0102,0.0072,0.0024,0.0014,0.0302,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000168005,0.7075,0.5205,0.7157,0.5764,0.6789,0.3487,0.9667,0.7005,0.4757,0.4923,0.7389,0.4541,0.7148,0.4337
ENSG00000168010,1.6384,2.7803,1.7727,1.8433,2.4725,3.4152,1.2853,2.0911,3.5269,1.4515,1.3795,5.6701,2.5872,2.2699
ENSG00000168014,2.0106,3.116,1.6434,2.9515,2.2066,2.759,1.0924,2.1943,5.4917,5.4925,1.5065,3.1789,2.8058,2.607
ENSG00000168016,3.2188,1.0543,1.0627,1.3558,0.5086,1.0281,0.4395,0.6982,0.9016,0.0029,0.1755,0.3106,0.2484,0.2944
ENSG00000168026,0.0877,0.1271,0.1277,0.0653,0.0412,0.0624,0.0451,0.0421,0.1501,0.0489,0.0511,0.1723,0.1015,0.0517
ENSG00000168028,85.6065,104.6627,87.7903,98.7544,126.3601,113.6087,107.7011,111.6901,90.8742,77.7339,113.9256,95.0349,107.4336,108.5918
ENSG00000168032,0.0061,0.0024,0.0024,0.0042,0.0027,0.0179,0.0024,0.006,0.0279,0.0029,0.0027,0.0022,0.0065,0.0022
ENSG00000168036,4.3487,4.4159,5.1205,5.0289,4.769,4.8153,4.8052,5.0396,4.556,4.9894,4.764,4.7763,4.4677,5.5663
ENSG00000168038,0.1634,0.2271,0.3253,0.2784,0.1572,0.1214,0.2304,0.2437,0.2482,0.2735,0.2912,0.2654,0.2338,0.2893
ENSG00000168040,1.8655,2.0125,2.2771,1.9902,2.4821,2.3025,2.6247,2.3382,1.833,1.88,2.1737,2.0917,1.8894,1.764
ENSG00000168056,0.3248,0.3471,0.2828,0.212,0.2475,0.2132,0.1123,0.2069,0.1415,0.1285,0.1721,0.0892,0.1407,0.2454
ENSG00000168060,0.2997,0.3382,0.1614,0.0236,0.1402,0.455,0.1781,0.291,0.1797,0.0029,0.1585,0.0559,0.1144,0.2225
ENSG00000168061,1.8492,1.0482,1.6072,1.5263,1.4431,0.9954,1.5558,2.3101,1.3975,3.7053,2.0125,1.4609,2.1745,1.5438
ENSG00000168062,0.0673,0.0312,0.0313,0.0569,0.0302,0.0393,0.0024,0.0181,0.019,0.0029,0.0242,0.0291,0.0151,0.0382
ENSG00000168065,0.0249,0.0238,0.0182,0.0137,0.0086,0.0398,0.0263,0.0289,0.0349,0.0088,0.0253,0.0071,0.0164,0.0302
ENSG00000168066,12.467,12.4802,13.9494,14.2866,12.8886,11.1432,13.0143,15.0708,11.5751,15.1926,12.5884,11.3848,16.1672,11.3416
ENSG00000168067,2.6144,1.7762,1.9123,1.8839,1.6528,2.2347,1.8781,1.9588,2.2365,1.8594,1.9774,2.4218,1.4932,1.5264
ENSG00000168070,0.002,0.0024,0.0024,0.0014,0.0027,0.0069,0.0024,0.01,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000168071,1.1616,0.9576,0.6117,0.8731,0.7903,0.835,0.9821,0.913,1.2261,0.3118,0.9159,1.1273,0.8886,0.6482
ENSG00000168077,0.0061,0.012,0.0024,0.0014,0.0027,0.0069,0.0024,0.01,0.0021,0.0029,0.0027,0.0022,0.0065,0.0112
ENSG00000168078,0.8298,1.0914,1.5398,1.3152,0.6954,0.8291,1.114,1.3186,0.9027,1.9491,1.0345,0.7673,0.8098,1.1528
ENSG00000168079,0.002,0.0216,0.0024,0.0292,0.0082,0.0115,0.0024,0.01,0.0063,0.0029,0.0027,0.0022,0.0022,0.0112
ENSG00000168081,1.9185,4.0753,3.9108,3.3234,4.5656,3.9376,2.4442,4.3452,3.5497,0.3196,2.0609,1.9262,3.1332,3.5258
ENSG00000168090,3.7769,3.9511,4.3275,4.4293,4.6066,3.7949,4.8616,4.8964,3.761,2.5587,4.9288,3.4763,3.5746,5.0257
ENSG00000168092,6.7688,8.1886,8.3368,7.8404,6.9359,7.3561,6.8285,8.4622,6.8205,7.1805,7.644,9.0887,7.1604,5.7134
ENSG00000168096,0.204,0.3481,0.1969,0.2758,0.2746,0.3777,0.2445,0.1807,0.4458,0.3302,0.2635,0.396,0.2887,0.3248
ENSG00000168101,4.2753,2.9048,2.8892,3.0845,3.4496,2.6074,4.8575,3.5625,2.0317,2.7437,4.8983,2.7226,3.4744,3.2202
ENSG00000168116,0.8339,0.8207,0.8847,0.6736,0.9923,0.7805,0.8019,0.7245,0.8689,0.8758,0.8894,0.6564,0.7245,0.8059
ENSG00000168118,2.3058,1.0626,1.8675,1.9152,1.575,1.6513,2.2352,1.716,1.5285,0.4693,0.9861,1.0089,1.1941,0.982
ENSG00000168122,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0065,0.0022
ENSG00000168131,0.0061,0.0024,0.012,0.0042,0.0082,0.0115,0.0024,0.014,0.0063,0.0144,0.0027,0.0022,0.0065,0.0022
ENSG00000168135,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0071,0.01,0.0021,0.0029,0.0027,0.0022,0.0022,0.0112
ENSG00000168137,10.1801,15.906,13.4329,13.4025,13.8484,18.3676,11.3043,11.9622,17.397,18.662,12.326,17.0921,15.0954,13.892
ENSG00000168140,0.1611,0.0504,0.0747,0.0486,0.0247,0.0393,0.0499,0.0381,0.0023,0.0777,0.0296,0.0157,0.0281,0.0427
ENSG00000168143,0.0187,0.0619,0.0125,0.0571,0.0309,0.0636,0.0071,0.0189,0.1053,0.0492,0.0412,0.0566,0.0592,0.0525
ENSG00000168152,0.0999,0.1231,0.1373,0.1097,0.0797,0.1085,0.05,0.0743,0.1121,0.0499,0.0511,0.1107,0.0281,0.1146
ENSG00000168158,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000168159,2.6117,2.7896,3.2145,3.8039,3.9334,4.2748,3.2779,3.6267,3.5455,5.0153,2.8159,4.3221,4.105,4.4787
ENSG00000168172,5.2256,5.8946,4.9825,5.4677,5.4377,7.8025,7.6147,5.9776,4.9456,3.57,6.0036,6.1819,7.539,3.2688
ENSG00000168175,6.6098,7.4096,7.1161,6.8163,5.4471,6.0791,5.4603,6.4821,6.6007,6.7685,5.0595,4.619,7.057,5.4661
ENSG00000168209,2.6647,4.7326,4.0747,6.0899,6.2752,4.5612,3.1568,4.4375,5.7569,4.9375,4.1083,9.1924,6.3982,6.7708
ENSG00000168214,6.7231,11.0699,7.9042,10.5504,10.8279,13.5394,8.3677,8.6183,13.0885,8.1074,6.377,9.2222,13.83,9.5078
ENSG00000168216,1.9185,2.0386,1.8173,2.1217,1.743,2.1498,1.4558,1.8005,1.7183,1.2143,1.1884,1.8701,0.9321,0.9952
ENSG00000168228,0.2827,0.3509,0.3058,0.4583,0.354,0.3518,0.288,0.1621,0.3092,0.3471,0.6135,0.3228,0.352,0.3845
ENSG00000168234,1.5157,0.9545,0.7662,2.747,4.7123,2.5139,1.944,1.8462,2.2561,3.0932,2.7483,0.9371,1.5321,3.5714
ENSG00000168237,0.4913,0.5109,0.5181,0.5847,0.6789,0.4457,0.791,0.7687,0.4799,0.3829,0.4648,0.6286,0.6068,0.6135
ENSG00000168243,0.1222,0.1324,0.0919,0.1246,0.1151,0.1463,0.0674,0.095,0.1911,0.1515,0.0665,0.2543,0.1153,0.1693
ENSG00000168246,0.7702,0.5885,0.9054,0.8627,1.3102,0.7558,0.9762,1.1385,0.9686,3.3638,1.6632,0.3889,1.2691,0.6558
ENSG00000168255,0.2762,0.4098,0.7,0.7777,0.2153,0.2717,0.345,0.4789,0.5638,0.9014,0.5577,0.2061,0.2127,0.3742
ENSG00000168256,2.2657,2.1884,1.9827,2.0491,2.0057,1.7672,1.6735,1.4029,1.6277,1.2459,2.1665,1.8242,1.628,1.5385
ENSG00000168259,5.4188,6.7689,6.4881,6.5169,5.0391,5.141,5.8989,6.0957,5.0139,7.9612,6.1574,4.3179,8.3676,4.144
ENSG00000168263,0.002,0.0072,0.0024,0.0014,0.0137,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0112
ENSG00000168264,5.2824,7.2799,8.041,9.0036,13.9331,12.5196,7.4133,6.8981,9.9767,10.2637,7.6444,9.3937,9.8187,11.0135
ENSG00000168268,0.5795,0.8421,0.8689,0.707,1.1309,1.0535,1.6995,0.8493,0.9995,1.3811,1.1471,0.9199,1.7885,1.2351
ENSG00000168269,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000168273,4.3935,2.5114,2.6771,2.9373,4.2137,2.5704,5.7173,3.3337,2.4715,4.3445,4.1083,2.4452,5.4783,4.2404
ENSG00000168275,1.5189,1.0434,1.1108,1.018,0.7944,1.1432,1.2423,1.2102,0.9112,2.1679,1.3462,1.0761,1.3755,1.6247
ENSG00000168280,0.192,0.1915,0.0728,0.2124,0.0321,0.186,0.0248,0.0837,0.0593,0.0086,0.1754,0.1044,0.1329,0.1477
ENSG00000168282,0.8012,1.3552,1.1349,1.1402,1.0802,1.2402,1.0238,0.7888,1.2072,0.5269,0.6691,0.7763,0.8745,0.991
ENSG00000168283,4.3854,1.8014,3.612,2.7373,1.4046,1.9238,2.3017,1.6076,1.1818,0.953,1.7922,0.9911,1.4273,1.2517
ENSG00000168286,1.5597,1.3792,2.0072,2.0929,2.2512,2.1455,2.3634,2.1977,1.7019,3.4404,2.0072,1.4743,2.2436,1.3326
ENSG00000168288,3.8025,3.4342,3.4483,3.9298,3.5485,3.4763,3.7411,3.8864,3.4319,3.1065,3.7483,2.8067,3.3881,3.2742
ENSG00000168291,2.2407,2.013,2.651,2.421,2.8496,2.3424,2.6658,2.4087,1.6136,3.3494,2.2149,3.3349,2.2847,3.2557
ENSG00000168297,1.2783,0.9523,0.7398,1.0652,2.1412,2.5381,1.4418,1.5113,1.8541,1.3387,1.0506,1.9262,1.138,2.0607
ENSG00000168298,0.3527,0.6213,1.1976,0.9124,0.6514,0.7737,0.8005,0.7968,0.6998,0.8378,0.5669,0.5839,0.8141,0.3798
ENSG00000168300,1.5066,2.1708,1.0482,1.1235,1.8609,2.5556,1.2423,1.5956,1.8372,0.8608,1.1903,1.822,1.3453,1.2157
ENSG00000168301,0.0897,0.1478,0.0827,0.1172,0.0873,0.2161,0.1202,0.0584,0.1591,0.233,0.1285,0.1999,0.1418,0.1515
ENSG00000168303,2.8276,2.6633,2.4047,2.6525,2.5908,2.5227,2.5497,2.4098,3.0238,3.2222,2.4132,2.3977,2.4675,2.544
ENSG00000168306,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000168309,0.002,0.0264,0.0024,0.0236,0.0082,0.0393,0.0024,0.014,0.0021,0.0144,0.0134,0.0067,0.0108,0.0112
ENSG00000168310,2.8448,3.4834,3.5157,3.0257,3.0043,5.6298,3.9086,3.3168,4.0646,2.5248,3.879,3.9276,3.5083,3.2917
ENSG00000168314,0.0859,0.2445,0.0561,0.1695,0.098,0.2205,0.1532,0.1555,0.2372,0.1887,0.1,0.15,0.1957,0.1169
ENSG00000168329,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0188,0.0022,0.0108,0.0067
ENSG00000168333,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0246,0.0065,0.0022
