gene,GSM5470483,GSM5470484,GSM5470485,GSM5470486,GSM5470487,GSM5470488,GSM5903107,GSM5903108,GSM5903109,GSM5903110,GSM5903111,GSM5903112,GSM5903113,GSM5903114
ENSG00000120699,2.7087,2.9575,2.0388,0.9758,2.5566,1.648,1.0748,2.7484,1.2182,4.2971,4.5589,2.5418,2.9719,2.6841
ENSG00000120705,1.8414,1.435,4.038,2.4864,1.6378,3.7489,2.8125,1.7135,1.7379,1.4984,1.4008,2.1321,1.5549,1.6113
ENSG00000120708,0.3747,0.0339,1.2399,0.1349,0.1389,0.1238,1.2764,0.1378,0.3088,0.101,0.0307,0.171,0.319,0.0004
ENSG00000120709,2.0904,2.7171,7.0598,3.2438,2.9203,5.1342,3.5746,3.21,3.5699,3.2879,3.6688,2.5898,3.517,3.5823
ENSG00000120725,1.5487,0.7569,0.822,0.617,1.1256,0.9787,1.0796,1.142,0.6655,1.1983,1.6058,1.0043,1.3947,1.1164
ENSG00000120727,6.9185,4.7407,4.9053,3.1538,4.4574,4.1865,5.0855,4.9525,3.6964,5.9782,8.3586,4.7031,7.0958,4.3161
ENSG00000120729,0.4861,0.8777,0.4011,0.4888,0.6787,0.4503,0.5991,0.8186,0.695,1.0638,1.2172,0.7395,1.705,0.6899
ENSG00000120733,1.3136,1.3371,0.9383,0.8177,1.2403,1.3806,1.1669,1.3583,0.9466,1.8487,1.3561,1.4562,1.2745,1.6505
ENSG00000120738,1.0489,1.5262,1.4621,2.9971,0.9177,6.1123,0.6595,0.5672,1.2421,0.2991,0.4637,0.5557,0.4414,0.2909
ENSG00000120742,8.6534,3.1041,8.1434,7.6279,4.9525,6.8865,14.2578,5.5857,5.2852,4.8585,5.7376,4.4679,6.4086,2.6704
ENSG00000120756,0.1719,0.3225,0.1873,0.342,0.3076,0.2023,0.2218,0.2457,0.3485,0.253,0.232,0.2609,0.2378,0.2705
ENSG00000120784,1.1935,1.4146,1.5549,1.167,1.5844,1.9667,1.2625,1.3137,1.1378,1.5434,1.7338,1.4043,1.3133,2.0669
ENSG00000120798,2.1477,3.0862,2.8382,2.026,3.1649,2.9058,2.1723,2.9108,2.8309,3.0124,2.9486,2.6801,2.9399,4.3394
ENSG00000120800,1.6022,2.3159,1.3782,2.5212,2.4469,1.9384,1.2823,2.9961,1.7352,3.1117,3.4829,2.5982,4.1599,3.7071
ENSG00000120802,1.8796,2.2993,3.0931,3.6775,2.2825,3.365,2.1582,2.5862,2.1044,2.6544,3.4025,2.7187,3.5724,1.8287
ENSG00000120805,3.4332,2.2541,1.5937,1.5298,2.7327,2.0956,2.2351,2.2304,1.9992,3.2233,3.6416,1.9622,2.8573,2.3545
ENSG00000120820,0.1729,0.2985,0.1069,0.2784,0.2818,0.1309,0.2667,0.2065,0.3624,0.111,0.2172,0.1445,0.198,0.1356
ENSG00000120832,1.485,1.5998,0.9669,0.908,1.6893,1.0149,1.4223,1.5106,1.3971,1.8315,1.6862,1.3856,1.4737,2.3349
ENSG00000120833,0.3066,0.2457,0.817,1.2817,0.3374,0.4402,0.5239,0.204,0.3008,0.0766,0.1115,0.2873,0.1766,0.2093
ENSG00000120837,2.2357,1.763,1.5592,2.0759,1.6848,1.6078,2.6719,1.7316,1.9753,2.0692,2.5366,2.2832,2.6627,1.8878
